0.307975 ; -0.361236
0.307221 ; -0.36199
0.307598 ; -0.361787
0.307473 ; -0.362333
0.306792 ; -0.363413
0.306314 ; -0.364267
0.305887 ; -0.364895
0.305698 ; -0.365067
0.305493 ; -0.365112
0.306208 ; -0.364193
0.306003 ; -0.364124
0.305578 ; -0.364183
0.305024 ; -0.364378
0.305379 ; -0.363749
0.304746 ; -0.363977
0.305148 ; -0.363111
0.304737 ; -0.363199
0.305133 ; -0.362049
0.304722 ; -0.361992
0.305547 ; -0.360638
0.305893 ; -0.360035
0.305803 ; -0.359608
0.305543 ; -0.359575
0.305546 ; -0.359482
0.30517 ; -0.359898
0.305537 ; -0.359936
0.306035 ; -0.359812
0.305954 ; -0.360237
0.306137 ; -0.360603
0.306225 ; -0.360899
0.306919 ; -0.360489
0.30771 ; -0.359877
0.307989 ; -0.359671
0.308002 ; -0.359674
0.308833 ; -0.358848
0.309232 ; -0.358489
0.309534 ; -0.358385
0.309879 ; -0.358376
0.310794 ; -0.358414
0.311053 ; -0.358624
0.310783 ; -0.359824
0.310282 ; -0.361202
0.309703 ; -0.362648
0.310013 ; -0.363709
0.310865 ; -0.364459
0.311797 ; -0.365568
0.312341 ; -0.366758
0.312144 ; -0.368767
0.31244 ; -0.369952
0.312497 ; -0.372178
0.31203 ; -0.374496
0.312666 ; -0.37528
0.312505 ; -0.377298
0.313045 ; -0.37765
0.313068 ; -0.379016
0.313552 ; -0.380055
0.312888 ; -0.381902
0.313516 ; -0.381893
0.313481 ; -0.382608
0.314279 ; -0.382227
0.31377 ; -0.383078
0.313841 ; -0.383329
0.314359 ; -0.38302
0.313972 ; -0.383602
0.31355 ; -0.384275
0.31296 ; -0.385272
0.313529 ; -0.3854
0.314516 ; -0.385757
0.315636 ; -0.385911
0.316441 ; -0.386127
0.317635 ; -0.386265
0.31867 ; -0.386853
0.319282 ; -0.387595
0.318607 ; -0.389694
0.318427 ; -0.391221
0.318454 ; -0.392343
0.318926 ; -0.392779
0.319192 ; -0.393102
0.319607 ; -0.393239
0.319855 ; -0.393502
0.319963 ; -0.394099
0.319376 ; -0.395315
0.31891 ; -0.396778
0.31825 ; -0.398213
0.317283 ; -0.399964
0.316867 ; -0.401288
0.316905 ; -0.402096
0.316707 ; -0.403522
0.316662 ; -0.404114
0.317265 ; -0.404603
0.318 ; -0.404703
0.318142 ; -0.405315
0.318058 ; -0.406299
0.318699 ; -0.406471
0.319374 ; -0.406436
0.319254 ; -0.407359
0.319991 ; -0.407764
0.319993 ; -0.408397
0.320972 ; -0.408941
0.319937 ; -0.411096
0.320054 ; -0.411664
0.319253 ; -0.413936
0.319328 ; -0.414991
0.318629 ; -0.41771
0.318654 ; -0.418884
0.319162 ; -0.420243
0.319899 ; -0.421035
0.319267 ; -0.423131
0.320371 ; -0.423582
0.320995 ; -0.42416
0.321736 ; -0.425153
0.321647 ; -0.426279
0.322678 ; -0.426651
0.323338 ; -0.426977
0.324008 ; -0.427056
0.323979 ; -0.42806
0.323041 ; -0.430257
0.321702 ; -0.433004
0.320915 ; -0.434801
0.320324 ; -0.436746
0.320263 ; -0.437895
0.320472 ; -0.438946
0.320412 ; -0.439993
0.319629 ; -0.441537
0.319482 ; -0.442096
0.318446 ; -0.443495
0.318338 ; -0.443885
0.318319 ; -0.444456
0.318339 ; -0.444922
0.318151 ; -0.445355
0.319022 ; -0.445238
0.318754 ; -0.445903
0.318397 ; -0.446774
0.319025 ; -0.446607
0.319834 ; -0.446335
0.320367 ; -0.446424
0.319878 ; -0.447411
0.320247 ; -0.44743
0.31856 ; -0.449413
0.318466 ; -0.449847
0.317092 ; -0.451418
0.316769 ; -0.451918
0.314803 ; -0.454007
0.313026 ; -0.455795
0.310355 ; -0.458383
0.308275 ; -0.460358
0.306071 ; -0.462149
0.304161 ; -0.463676
0.304161 ; -0.463676
0.302329 ; -0.465054
0.300731 ; -0.46608
0.300397 ; -0.466156
0.299485 ; -0.466461
0.298193 ; -0.466774
0.298054 ; -0.466553
0.297265 ; -0.466351
0.29598 ; -0.466743
0.295692 ; -0.466681
0.294911 ; -0.467079
0.29462 ; -0.467291
0.294713 ; -0.467279
0.293834 ; -0.467987
0.294366 ; -0.467764
0.293538 ; -0.468578
0.293253 ; -0.469244
0.292411 ; -0.470493
0.29225 ; -0.471333
0.292728 ; -0.471634
0.292814 ; -0.472048
0.29222 ; -0.472742
0.292339 ; -0.472929
0.291454 ; -0.473442
0.290772 ; -0.473648
0.291899 ; -0.472532
0.292923 ; -0.471529
0.292259 ; -0.471615
0.291606 ; -0.471722
0.291958 ; -0.471439
0.29215 ; -0.471443
0.291404 ; -0.4722
0.290337 ; -0.47327
0.290312 ; -0.473536
0.291043 ; -0.473125
0.291549 ; -0.47262
0.291637 ; -0.47234
0.291409 ; -0.471641
0.291856 ; -0.470837
0.292381 ; -0.469765
0.291569 ; -0.469772
0.291396 ; -0.469192
0.291226 ; -0.468821
